,_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs
162,5db6369ef9af8b4b0292e25d,0039,2019-10-11 09:39:25-07:00,2019-10-11 17:20:37-07:00,2019-10-11 13:03:01-07:00,22.291,2_39_92_442_2019-10-11 16:39:25.141139,0002,CA-498,2-39-92-442,America/Los_Angeles,000001957,"[{'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 385, 'modifiedAt': 'Fri, 11 Oct 2019 16:40:41 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 11 Oct 2019 23:04:25 GMT', 'userID': 1957}]"
163,5db6369ef9af8b4b0292e25e,0039,2019-10-11 09:47:07-07:00,2019-10-11 18:51:19-07:00,2019-10-11 10:35:27-07:00,2.007,2_39_91_437_2019-10-11 16:47:07.272212,0002,CA-317,2-39-91-437,America/Los_Angeles,000000891,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 60, 'modifiedAt': 'Fri, 11 Oct 2019 16:47:18 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 11 Oct 2019 17:47:07 GMT', 'userID': 891}]"
164,5db6369ef9af8b4b0292e25f,0039,2019-10-11 09:54:46-07:00,2019-10-11 19:16:42-07:00,2019-10-11 19:17:42-07:00,10.474,2_39_78_362_2019-10-11 16:54:46.503095,0002,CA-496,2-39-78-362,America/Los_Angeles,000000558,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 60, 'modifiedAt': 'Fri, 11 Oct 2019 16:54:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 11 Oct 2019 17:54:46 GMT', 'userID': 558}]"
165,5db6369ef9af8b4b0292e260,0039,2019-10-11 10:01:35-07:00,2019-10-11 14:33:38-07:00,2019-10-11 13:03:12-07:00,6.809,2_39_78_363_2019-10-11 17:01:35.381115,0002,CA-320,2-39-78-363,America/Los_Angeles,000000858,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 223, 'modifiedAt': 'Fri, 11 Oct 2019 17:03:03 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 11 Oct 2019 20:44:35 GMT', 'userID': 858}]"
166,5db6369ef9af8b4b0292e261,0039,2019-10-11 10:02:38-07:00,2019-10-11 11:34:15-07:00,2019-10-11 11:15:00-07:00,1.434,2_39_123_23_2019-10-11 17:02:38.403867,0002,CA-313,2-39-123-23,America/Los_Angeles,000000667,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 643, 'modifiedAt': 'Fri, 11 Oct 2019 17:02:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 03:45:38 GMT', 'userID': 667}]"
167,5db6369ef9af8b4b0292e262,0039,2019-10-11 10:24:11-07:00,2019-10-11 19:28:16-07:00,2019-10-11 19:28:11-07:00,2.216,2_39_79_380_2019-10-11 17:24:11.226260,0002,CA-489,2-39-79-380,America/Los_Angeles,,
168,5db6369ef9af8b4b0292e263,0039,2019-10-11 10:35:37-07:00,2019-10-11 17:07:28-07:00,2019-10-11 15:41:09-07:00,11.882,2_39_91_441_2019-10-11 17:35:37.001501,0002,CA-499,2-39-91-441,America/Los_Angeles,000000832,"[{'WhPerMile': 300, 'kWhRequested': 12.0, 'milesRequested': 40, 'minutesAvailable': 385, 'modifiedAt': 'Fri, 11 Oct 2019 17:36:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 00:00:37 GMT', 'userID': 832}]"
169,5db6369ef9af8b4b0292e264,0039,2019-10-11 11:33:39-07:00,2019-10-11 18:11:23-07:00,2019-10-11 18:11:15-07:00,14.925,2_39_90_440_2019-10-11 18:33:39.000374,0002,CA-500,2-39-90-440,America/Los_Angeles,000000248,"[{'WhPerMile': 250, 'kWhRequested': 15.0, 'milesRequested': 60, 'minutesAvailable': 372, 'modifiedAt': 'Fri, 11 Oct 2019 18:34:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 00:45:39 GMT', 'userID': 248}]"
170,5db6369ef9af8b4b0292e265,0039,2019-10-11 12:10:37-07:00,2019-10-11 16:10:48-07:00,2019-10-11 15:59:10-07:00,0.874,2_39_88_24_2019-10-11 19:10:37.098114,0002,CA-314,2-39-88-24,America/Los_Angeles,,
171,5db6369ef9af8b4b0292e266,0039,2019-10-11 12:30:15-07:00,2019-10-12 00:21:00-07:00,2019-10-11 13:31:22-07:00,2.027,2_39_89_25_2019-10-11 19:30:14.866916,0002,CA-315,2-39-89-25,America/Los_Angeles,000001082,"[{'WhPerMile': 400, 'kWhRequested': 16.0, 'milesRequested': 40, 'minutesAvailable': 291, 'modifiedAt': 'Fri, 11 Oct 2019 19:30:42 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 00:21:15 GMT', 'userID': 1082}]"
172,5db6369ef9af8b4b0292e267,0039,2019-10-11 14:31:48-07:00,2019-10-11 16:32:58-07:00,2019-10-11 16:32:54-07:00,6.969,2_39_79_377_2019-10-11 21:31:47.600090,0002,CA-325,2-39-79-377,America/Los_Angeles,000001135,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 60, 'modifiedAt': 'Fri, 11 Oct 2019 21:31:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Fri, 11 Oct 2019 22:31:48 GMT', 'userID': 1135}]"
173,5db6369ef9af8b4b0292e268,0039,2019-10-11 14:57:18-07:00,2019-10-11 17:00:43-07:00,2019-10-11 15:35:44-07:00,3.777,2_39_79_383_2019-10-11 21:57:08.041543,0002,CA-492,2-39-79-383,America/Los_Angeles,000002461,"[{'WhPerMile': 400, 'kWhRequested': 12.0, 'milesRequested': 30, 'minutesAvailable': 176, 'modifiedAt': 'Fri, 11 Oct 2019 21:57:18 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 00:53:18 GMT', 'userID': 2461}]"
174,5db6369ef9af8b4b0292e269,0039,2019-10-11 15:04:07-07:00,2019-10-11 18:12:48-07:00,2019-10-11 17:19:49-07:00,8.584,2_39_78_363_2019-10-11 22:04:07.178123,0002,CA-320,2-39-78-363,America/Los_Angeles,000000559,"[{'WhPerMile': 400, 'kWhRequested': 16.0, 'milesRequested': 40, 'minutesAvailable': 146, 'modifiedAt': 'Fri, 11 Oct 2019 22:04:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 00:30:07 GMT', 'userID': 559}]"
175,5db6369ef9af8b4b0292e26a,0039,2019-10-11 15:07:12-07:00,2019-10-11 18:34:13-07:00,2019-10-11 18:07:41-07:00,13.817,2_39_124_22_2019-10-11 22:07:11.925669,0002,CA-312,2-39-124-22,America/Los_Angeles,000000300,"[{'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 557, 'modifiedAt': 'Fri, 11 Oct 2019 22:07:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 07:24:12 GMT', 'userID': 300}]"
176,5db6369ef9af8b4b0292e26b,0039,2019-10-11 15:28:39-07:00,2019-10-11 18:05:56-07:00,2019-10-11 17:27:23-07:00,11.876,2_39_78_364_2019-10-11 22:28:39.185395,0002,CA-495,2-39-78-364,America/Los_Angeles,000002149,"[{'WhPerMile': 400, 'kWhRequested': 12.0, 'milesRequested': 30, 'minutesAvailable': 112, 'modifiedAt': 'Fri, 11 Oct 2019 22:32:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 00:20:39 GMT', 'userID': 2149}]"
177,5db6369ef9af8b4b0292e26c,0039,2019-10-11 18:45:06-07:00,2019-10-11 20:26:27-07:00,2019-10-11 19:44:44-07:00,5.562,2_39_95_27_2019-10-12 01:45:06.479552,0002,CA-319,2-39-95-27,America/Los_Angeles,000000431,"[{'WhPerMile': 300, 'kWhRequested': 9.0, 'milesRequested': 30, 'minutesAvailable': 157, 'modifiedAt': 'Sat, 12 Oct 2019 01:45:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 04:22:06 GMT', 'userID': 431}]"
178,5db78810f9af8b4eed23b2db,0039,2019-10-12 07:45:19-07:00,2019-10-12 11:45:42-07:00,2019-10-12 11:44:19-07:00,7.905,2_39_79_376_2019-10-12 14:45:19.112781,0002,CA-324,2-39-79-376,America/Los_Angeles,000003876,"[{'WhPerMile': 200, 'kWhRequested': 8.0, 'milesRequested': 40, 'minutesAvailable': 62, 'modifiedAt': 'Sat, 12 Oct 2019 15:53:05 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 15:47:19 GMT', 'userID': 3876}, {'WhPerMile': 200, 'kWhRequested': 8.0, 'milesRequested': 40, 'minutesAvailable': 174, 'modifiedAt': 'Sat, 12 Oct 2019 15:53:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 17:39:19 GMT', 'userID': 3876}, {'WhPerMile': 200, 'kWhRequested': 8.0, 'milesRequested': 40, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 12 Oct 2019 18:06:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 15:45:19 GMT', 'userID': 3876}]"
179,5db78810f9af8b4eed23b2dc,0039,2019-10-12 08:54:35-07:00,2019-10-12 11:27:24-07:00,2019-10-12 10:00:21-07:00,0.853,2_39_78_365_2019-10-12 15:54:34.641716,0002,CA-321,2-39-78-365,America/Los_Angeles,,
180,5db78810f9af8b4eed23b2dd,0039,2019-10-12 09:02:40-07:00,2019-10-12 11:40:21-07:00,2019-10-12 11:00:33-07:00,6.481,2_39_131_30_2019-10-12 16:02:39.832849,0002,CA-305,2-39-131-30,America/Los_Angeles,000002087,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 12 Oct 2019 16:04:43 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 17:02:40 GMT', 'userID': 2087}, {'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 137, 'modifiedAt': 'Sat, 12 Oct 2019 17:22:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 18:19:40 GMT', 'userID': 2087}, {'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 137, 'modifiedAt': 'Sat, 12 Oct 2019 17:46:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 18:19:40 GMT', 'userID': 2087}, {'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 161, 'modifiedAt': 'Sat, 12 Oct 2019 18:13:24 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 18:43:40 GMT', 'userID': 2087}]"
181,5db78810f9af8b4eed23b2de,0039,2019-10-12 09:09:18-07:00,2019-10-12 11:32:36-07:00,2019-10-12 09:40:17-07:00,0.885,2_39_139_28_2019-10-12 16:09:17.828944,0002,CA-303,2-39-139-28,America/Los_Angeles,,
182,5db78810f9af8b4eed23b2df,0039,2019-10-12 09:50:19-07:00,2019-10-12 15:02:38-07:00,2019-10-12 15:02:29-07:00,20.192,2_39_127_19_2019-10-12 16:50:19.428860,0002,CA-309,2-39-127-19,America/Los_Angeles,000000291,"[{'WhPerMile': 250, 'kWhRequested': 35.0, 'milesRequested': 140, 'minutesAvailable': 248, 'modifiedAt': 'Sat, 12 Oct 2019 16:50:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 20:58:19 GMT', 'userID': 291}, {'WhPerMile': 250, 'kWhRequested': 2.5, 'milesRequested': 10, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 12 Oct 2019 16:50:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 17:50:19 GMT', 'userID': 291}, {'WhPerMile': 250, 'kWhRequested': 2.5, 'milesRequested': 10, 'minutesAvailable': 60, 'modifiedAt': 'Sat, 12 Oct 2019 19:12:42 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 17:50:19 GMT', 'userID': 291}, {'WhPerMile': 250, 'kWhRequested': 30.0, 'milesRequested': 120, 'minutesAvailable': 202, 'modifiedAt': 'Sat, 12 Oct 2019 19:13:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 20:12:19 GMT', 'userID': 291}, {'WhPerMile': 250, 'kWhRequested': 30.0, 'milesRequested': 120, 'minutesAvailable': 203, 'modifiedAt': 'Sat, 12 Oct 2019 19:13:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 20:13:19 GMT', 'userID': 291}, {'WhPerMile': 250, 'kWhRequested': 30.0, 'milesRequested': 120, 'minutesAvailable': 203, 'modifiedAt': 'Sat, 12 Oct 2019 19:16:04 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 20:13:19 GMT', 'userID': 291}, {'WhPerMile': 250, 'kWhRequested': 30.0, 'milesRequested': 120, 'minutesAvailable': 205, 'modifiedAt': 'Sat, 12 Oct 2019 19:18:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 20:15:19 GMT', 'userID': 291}, {'WhPerMile': 250, 'kWhRequested': 30.0, 'milesRequested': 120, 'minutesAvailable': 229, 'modifiedAt': 'Sat, 12 Oct 2019 19:40:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 20:39:19 GMT', 'userID': 291}, {'WhPerMile': 250, 'kWhRequested': 30.0, 'milesRequested': 120, 'minutesAvailable': 229, 'modifiedAt': 'Sat, 12 Oct 2019 22:02:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 20:39:19 GMT', 'userID': 291}]"
183,5db78810f9af8b4eed23b2e0,0039,2019-10-12 10:17:08-07:00,2019-10-12 11:44:22-07:00,2019-10-12 11:44:17-07:00,10.008,2_39_129_17_2019-10-12 17:17:08.414286,0002,CA-307,2-39-129-17,America/Los_Angeles,000001133,"[{'WhPerMile': 400, 'kWhRequested': 28.0, 'milesRequested': 70, 'minutesAvailable': 226, 'modifiedAt': 'Sat, 12 Oct 2019 17:17:30 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 21:03:08 GMT', 'userID': 1133}]"
184,5db78810f9af8b4eed23b2e1,0039,2019-10-12 11:24:18-07:00,2019-10-12 15:42:15-07:00,2019-10-12 14:20:53-07:00,17.37,2_39_78_366_2019-10-12 18:24:17.749928,0002,CA-323,2-39-78-366,America/Los_Angeles,000000248,"[{'WhPerMile': 250, 'kWhRequested': 17.5, 'milesRequested': 70, 'minutesAvailable': 372, 'modifiedAt': 'Sat, 12 Oct 2019 18:24:33 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 13 Oct 2019 00:36:18 GMT', 'userID': 248}]"
185,5db78810f9af8b4eed23b2e2,0039,2019-10-12 12:12:14-07:00,2019-10-12 15:05:10-07:00,2019-10-12 15:05:05-07:00,10.136,2_39_89_25_2019-10-12 19:12:13.967822,0002,CA-315,2-39-89-25,America/Los_Angeles,000001108,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 239, 'modifiedAt': 'Sat, 12 Oct 2019 19:12:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 23:11:14 GMT', 'userID': 1108}]"
186,5db78810f9af8b4eed23b2e3,0039,2019-10-12 13:36:44-07:00,2019-10-12 17:51:03-07:00,2019-10-12 17:00:52-07:00,11.875,2_39_139_28_2019-10-12 20:36:44.496191,0002,CA-303,2-39-139-28,America/Los_Angeles,000001152,"[{'WhPerMile': 300, 'kWhRequested': 12.0, 'milesRequested': 40, 'minutesAvailable': 61, 'modifiedAt': 'Sat, 12 Oct 2019 20:36:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 21:37:44 GMT', 'userID': 1152}]"
187,5db78810f9af8b4eed23b2e4,0039,2019-10-12 13:51:13-07:00,2019-10-12 20:11:46-07:00,2019-10-12 15:48:31-07:00,5.9879999999999995,2_39_92_442_2019-10-12 20:51:13.416007,0002,CA-498,2-39-92-442,America/Los_Angeles,000001222,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 72, 'modifiedAt': 'Sat, 12 Oct 2019 20:51:37 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 22:03:13 GMT', 'userID': 1222}]"
188,5db78810f9af8b4eed23b2e5,0039,2019-10-12 14:34:58-07:00,2019-10-12 15:38:21-07:00,2019-10-12 15:38:17-07:00,3.628,2_39_138_29_2019-10-12 21:34:58.302357,0002,CA-304,2-39-138-29,America/Los_Angeles,000000365,"[{'WhPerMile': 333, 'kWhRequested': 9.99, 'milesRequested': 30, 'minutesAvailable': 104, 'modifiedAt': 'Sat, 12 Oct 2019 21:35:21 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sat, 12 Oct 2019 23:18:58 GMT', 'userID': 365}]"
189,5db78810f9af8b4eed23b2e6,0039,2019-10-12 15:26:01-07:00,2019-10-12 18:22:42-07:00,2019-10-12 18:22:31-07:00,16.805,2_39_78_363_2019-10-12 22:26:00.930089,0002,CA-320,2-39-78-363,America/Los_Angeles,000001214,"[{'WhPerMile': 400, 'kWhRequested': 40.0, 'milesRequested': 100, 'minutesAvailable': 435, 'modifiedAt': 'Sat, 12 Oct 2019 22:28:55 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 13 Oct 2019 05:41:01 GMT', 'userID': 1214}, {'WhPerMile': 400, 'kWhRequested': 40.0, 'milesRequested': 100, 'minutesAvailable': 435, 'modifiedAt': 'Sun, 13 Oct 2019 01:22:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 13 Oct 2019 05:41:01 GMT', 'userID': 1214}]"
190,5db78810f9af8b4eed23b2e7,0039,2019-10-12 17:00:40-07:00,2019-10-12 17:44:05-07:00,2019-10-12 17:44:00-07:00,2.368,2_39_131_30_2019-10-13 00:00:40.426854,0002,CA-305,2-39-131-30,America/Los_Angeles,000001161,"[{'WhPerMile': 400, 'kWhRequested': 16.0, 'milesRequested': 40, 'minutesAvailable': 74, 'modifiedAt': 'Sun, 13 Oct 2019 00:01:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 13 Oct 2019 01:14:40 GMT', 'userID': 1161}]"
191,5db78810f9af8b4eed23b2e8,0039,2019-10-12 17:56:15-07:00,2019-10-12 19:49:06-07:00,2019-10-12 19:49:01-07:00,11.717,2_39_124_22_2019-10-13 00:56:15.442197,0002,CA-312,2-39-124-22,America/Los_Angeles,000001099,"[{'WhPerMile': 400, 'kWhRequested': 24.0, 'milesRequested': 60, 'minutesAvailable': 120, 'modifiedAt': 'Sun, 13 Oct 2019 00:57:39 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 13 Oct 2019 02:56:15 GMT', 'userID': 1099}]"
192,5db78810f9af8b4eed23b2e9,0039,2019-10-12 19:17:48-07:00,2019-10-12 20:04:07-07:00,2019-10-12 20:04:02-07:00,2.499,2_39_139_28_2019-10-13 02:17:48.340235,0002,CA-303,2-39-139-28,America/Los_Angeles,000001202,"[{'WhPerMile': 400, 'kWhRequested': 15.2, 'milesRequested': 38, 'minutesAvailable': 173, 'modifiedAt': 'Sun, 13 Oct 2019 02:18:12 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 13 Oct 2019 05:10:48 GMT', 'userID': 1202}, {'WhPerMile': 400, 'kWhRequested': 15.2, 'milesRequested': 38, 'minutesAvailable': 173, 'modifiedAt': 'Sun, 13 Oct 2019 02:18:37 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 13 Oct 2019 05:10:48 GMT', 'userID': 1202}]"
193,5db8d98ef9af8b52c840283a,0039,2019-10-13 10:19:26-07:00,2019-10-13 13:38:46-07:00,2019-10-13 12:16:12-07:00,11.875,2_39_139_28_2019-10-13 17:19:25.954333,0002,CA-303,2-39-139-28,America/Los_Angeles,000002290,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 60, 'modifiedAt': 'Sun, 13 Oct 2019 17:21:34 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 13 Oct 2019 18:19:26 GMT', 'userID': 2290}, {'WhPerMile': 400, 'kWhRequested': 24.0, 'milesRequested': 60, 'minutesAvailable': 77, 'modifiedAt': 'Sun, 13 Oct 2019 18:09:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 13 Oct 2019 18:36:26 GMT', 'userID': 2290}]"
194,5db8d98ef9af8b52c840283b,0039,2019-10-13 11:25:16-07:00,2019-10-13 13:12:11-07:00,2019-10-13 12:27:31-07:00,2.9450000000000003,2_39_128_18_2019-10-13 18:25:15.661730,0002,CA-308,2-39-128-18,America/Los_Angeles,000000891,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 60, 'modifiedAt': 'Sun, 13 Oct 2019 18:25:21 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 13 Oct 2019 19:25:16 GMT', 'userID': 891}]"
195,5db8d98ef9af8b52c840283c,0039,2019-10-13 12:10:08-07:00,2019-10-13 13:57:31-07:00,2019-10-13 13:57:26-07:00,5.944,2_39_123_23_2019-10-13 19:10:07.791172,0002,CA-313,2-39-123-23,America/Los_Angeles,000001920,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 60, 'modifiedAt': 'Sun, 13 Oct 2019 19:11:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 13 Oct 2019 20:10:08 GMT', 'userID': 1920}, {'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 60, 'modifiedAt': 'Sun, 13 Oct 2019 20:57:15 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 13 Oct 2019 20:10:08 GMT', 'userID': 1920}]"
196,5db8d98ef9af8b52c840283d,0039,2019-10-13 12:19:15-07:00,2019-10-13 14:17:47-07:00,2019-10-13 12:49:46-07:00,0.923,2_39_131_30_2019-10-13 19:19:14.569573,0002,CA-305,2-39-131-30,America/Los_Angeles,,
197,5db8d98ef9af8b52c840283e,0039,2019-10-13 14:17:50-07:00,2019-10-13 17:51:49-07:00,2019-10-13 17:40:46-07:00,22.379,2_39_126_20_2019-10-13 21:17:49.702346,0002,CA-310,2-39-126-20,America/Los_Angeles,000001263,"[{'WhPerMile': 250, 'kWhRequested': 22.5, 'milesRequested': 90, 'minutesAvailable': 115, 'modifiedAt': 'Sun, 13 Oct 2019 21:18:49 GMT', 'paymentRequired': True, 'requestedDeparture': 'Sun, 13 Oct 2019 23:12:50 GMT', 'userID': 1263}]"
198,5db8d98ef9af8b52c840283f,0039,2019-10-13 15:17:08-07:00,2019-10-13 15:48:52-07:00,2019-10-13 15:47:28-07:00,0.875,2_39_125_21_2019-10-13 22:17:08.303765,0002,CA-311,2-39-125-21,America/Los_Angeles,,
199,5db8d98ef9af8b52c8402840,0039,2019-10-13 16:05:29-07:00,2019-10-13 20:01:13-07:00,2019-10-13 20:00:28-07:00,8.911,2_39_139_28_2019-10-13 23:05:18.725860,0002,CA-303,2-39-139-28,America/Los_Angeles,000003123,"[{'WhPerMile': 444, 'kWhRequested': 8.88, 'milesRequested': 20, 'minutesAvailable': 94, 'modifiedAt': 'Sun, 13 Oct 2019 23:05:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 14 Oct 2019 00:39:29 GMT', 'userID': 3123}]"
